#{"t_start": 1765939518.3486989, "env_id": "None"}
r,l,t
1.0,98,1312.704468
1.0,97,1314.403298
1.0,109,1316.313358
1.0,82,1317.792167
1.0,87,1344.431269
1.0,65,1345.609732
1.0,94,1347.263824
1.0,79,1348.692685
1.0,76,1350.071635
1.0,95,1351.772535
1.0,95,1353.471997
1.0,86,1354.997074
1.0,58,1355.99742
1.0,77,1357.382754
1.0,77,1358.775314
1.0,79,1360.161521
1.0,68,1361.392634
1.0,113,1363.381598
1.0,78,1364.779419
1.0,92,1366.426038
1.0,94,1368.112458
1.0,114,1370.12894
1.0,83,1371.62826
1.0,76,1372.999392
1.0,72,1374.295209
1.0,99,1376.050054
1.0,111,1378.041454
1.0,55,1379.04009
1.0,85,1380.56173
1.0,101,1408.033166
1.0,115,1410.115162
1.0,85,1411.682003
1.0,101,1413.344343
1.0,90,1415.019264
1.0,66,1416.222976
1.0,72,1417.333106
1.0,110,1419.345556
1.0,88,1420.914248
1.0,106,1422.692558
1.0,66,1423.875976
1.0,86,1425.455649
1.0,77,1426.497071
1.0,74,1427.409
1.0,85,1428.454707
1.0,115,1429.854405
1.0,80,1430.83256
1.0,88,1431.941403
1.0,96,1433.51223
1.0,83,1434.996535
1.0,117,1437.039953
1.0,116,1439.107893
1.0,86,1466.181265
1.0,114,1468.225292
1.0,81,1469.638911
1.0,55,1470.595451
1.0,60,1471.697573
1.0,99,1473.465303
1.0,75,1474.821165
1.0,97,1476.587593
1.0,94,1478.255261
1.0,98,1479.997804
1.0,62,1481.108816
1.0,74,1482.437558
1.0,69,1483.672906
1.0,58,1484.694092
1.0,81,1486.092523
1.0,99,1487.862985
1.0,101,1489.646248
1.0,64,1490.812966
1.0,100,1492.57074
1.0,108,1494.516542
1.0,88,1496.076239
1.0,54,1497.027379
1.0,76,1498.402468
1.0,90,1500.02717
1.0,95,1501.719049
1.0,76,1528.454483
1.0,90,1530.076003
1.0,64,1531.251337
1.0,81,1532.679753
1.0,67,1533.898513
1.0,86,1535.422779
1.0,68,1536.611687
1.0,57,1537.608264
1.0,65,1538.763792
1.0,94,1540.447481
1.0,78,1541.843171
1.0,54,1542.803213
1.0,68,1543.991412
1.0,75,1545.340253
1.0,58,1546.339048
1.0,80,1547.773976
1.0,59,1548.803575
1.0,60,1549.894017
1.0,67,1551.065165
1.0,56,1552.059438
1.0,66,1553.252947
1.0,63,1554.340075
1.0,68,1555.562189
1.0,61,1556.662183
1.0,75,1557.95816
1.0,87,1559.46466
1.0,79,1560.912096
1.0,85,1562.416445
1.0,78,1563.842727
1.0,72,1590.12237
1.0,70,1591.375841
1.0,62,1592.452994
1.0,76,1593.814275
1.0,72,1595.116803
1.0,63,1596.261515
1.0,76,1597.61435
1.0,68,1598.838368
1.0,65,1599.971819
1.0,63,1601.114266
1.0,53,1602.061659
1.0,87,1603.614804
1.0,61,1604.68408
1.0,88,1606.252485
1.0,91,1607.871123
1.0,57,1608.881921
1.0,76,1610.269242
1.0,69,1611.490485
1.0,53,1612.431231
1.0,59,1613.476734
1.0,102,1615.311149
1.0,99,1617.058309
1.0,61,1618.166878
1.0,69,1619.419148
1.0,92,1621.075354
1.0,63,1622.178538
1.0,81,1623.631765
1.0,71,1624.906082
1.0,60,1651.38994
1.0,60,1652.468178
1.0,48,1653.321242
1.0,59,1654.39007
1.0,55,1655.376711
1.0,76,1656.733913
1.0,78,1658.145216
1.0,53,1659.098695
1.0,57,1660.117472
1.0,58,1661.158539
1.0,58,1662.182527
1.0,75,1663.505109
1.0,92,1665.148326
1.0,80,1666.593838
1.0,70,1667.839476
1.0,74,1669.156949
1.0,67,1670.347484
1.0,72,1671.640174
1.0,62,1672.765128
1.0,73,1674.0589
1.0,78,1675.410117
1.0,62,1676.514493
1.0,72,1677.79834
1.0,69,1679.015765
1.0,69,1680.25992
1.0,75,1681.592392
1.0,59,1682.660824
1.0,60,1683.742691
1.0,59,1684.782129
1.0,70,1686.027515
1.0,66,1687.218997
1.0,87,1714.152306
1.0,58,1715.19084
1.0,63,1716.349769
1.0,58,1717.383922
1.0,87,1718.94311
1.0,70,1720.188085
1.0,69,1721.395255
1.0,80,1722.824178
1.0,59,1723.873077
1.0,64,1725.049541
1.0,98,1726.784897
1.0,58,1727.825885
1.0,62,1728.936695
1.0,68,1730.172322
1.0,56,1731.182292
1.0,57,1732.198803
1.0,88,1733.765649
1.0,60,1734.803055
1.0,82,1736.275232
1.0,54,1737.032439
1.0,49,1737.950577
1.0,56,1738.993706
1.0,60,1740.083027
1.0,67,1741.200287
1.0,64,1742.262433
1.0,75,1743.649776
1.0,62,1744.798243
1.0,69,1745.910116
1.0,58,1746.911706
1.0,68,1748.170414
1.0,53,1749.110873
1.0,70,1769.185157
1.0,67,1770.365131
1.0,57,1771.40046
1.0,71,1772.646868
1.0,59,1773.704569
1.0,66,1774.867973
1.0,66,1776.00879
1.0,67,1777.2308
1.0,57,1778.255407
1.0,60,1779.339986
1.0,77,1780.721144
1.0,52,1781.646962
1.0,53,1782.61629
1.0,51,1783.528717
1.0,62,1784.643339
1.0,57,1785.650825
1.0,66,1786.880615
1.0,60,1787.957474
1.0,77,1789.296096
1.0,56,1790.279359
1.0,70,1791.543749
1.0,68,1792.787063
1.0,66,1793.942501
1.0,60,1795.020242
1.0,48,1795.851128
1.0,57,1796.856295
1.0,82,1798.277726
1.0,67,1799.473201
1.0,61,1800.516942
1.0,57,1801.572977
1.0,58,1802.621585
1.0,56,1803.620281
1.0,73,1830.260008
1.0,58,1831.324803
1.0,60,1832.402639
1.0,105,1834.262563
1.0,72,1835.569682
1.0,81,1837.008758
1.0,69,1838.268067
1.0,65,1839.407584
1.0,65,1840.553754
1.0,100,1842.374353
1.0,87,1843.931498
1.0,68,1845.138675
1.0,94,1846.824164
1.0,104,1848.664372
1.0,140,1851.175807
1.0,115,1853.202627
1.0,61,1854.295524
1.0,71,1855.568135
1.0,128,1857.854
1.0,62,1858.93085
1.0,104,1860.78439
1.0,115,1862.841007
1.0,79,1864.262284
1.0,70,1865.483873
1.0,94,1892.642931
1.0,47,1893.466922
1.0,83,1894.923436
1.0,58,1895.952886
1.0,81,1897.431928
1.0,93,1899.106929
1.0,55,1900.083469
1.0,61,1901.160312
1.0,100,1902.948659
1.0,52,1903.894154
1.0,66,1905.079845
1.0,86,1906.614459
1.0,57,1907.631505
1.0,58,1908.670895
1.0,85,1910.164023
1.0,60,1911.261
1.0,91,1912.900282
1.0,97,1914.609226
1.0,102,1916.447276
1.0,118,1918.579227
1.0,56,1919.599788
1.0,72,1920.890403
1.0,62,1921.96276
1.0,61,1923.07291
1.0,84,1924.57079
1.0,56,1925.58091
1.0,62,1926.704894
1.0,113,1954.130147
1.0,71,1955.415872
1.0,81,1956.83829
1.0,53,1957.763255
1.0,63,1958.906882
1.0,64,1960.041924
1.0,69,1961.262357
1.0,57,1962.272422
1.0,70,1963.496906
1.0,58,1964.514403
1.0,58,1965.557214
1.0,74,1966.901736
1.0,66,1968.072806
1.0,72,1969.363059
1.0,74,1970.68795
1.0,57,1971.697847
1.0,64,1972.822336
1.0,64,1974.002219
1.0,61,1975.068389
1.0,79,1976.483749
1.0,66,1977.642705
1.0,81,1979.101061
1.0,56,1980.09579
1.0,61,1981.161775
1.0,94,1982.854508
1.0,59,1983.90409
1.0,60,1984.959195
1.0,57,1985.952871
1.0,81,1987.424401
1.0,56,1988.43171
1.0,77,1989.790831
1.0,56,2016.256222
1.0,62,2017.335133
1.0,62,2018.484245
1.0,55,2019.478366
1.0,62,2020.55307
1.0,57,2021.575299
1.0,67,2022.744113
1.0,56,2023.739289
1.0,68,2024.972853
1.0,62,2026.083496
1.0,54,2027.053474
1.0,68,2028.244166
1.0,67,2029.446585
1.0,59,2030.497126
1.0,86,2032.058617
1.0,70,2033.324983
1.0,59,2034.355939
1.0,75,2035.698678
1.0,61,2036.796237
1.0,58,2037.825276
1.0,55,2038.804544
1.0,75,2040.114307
1.0,61,2041.220909
1.0,65,2042.352744
1.0,59,2043.423135
1.0,65,2044.583356
1.0,63,2045.751068
1.0,58,2046.778649
1.0,77,2048.11137
1.0,53,2049.060943
1.0,51,2049.987273
1.0,55,2050.976791
1.0,56,2051.988889
1.0,57,2078.460677
1.0,69,2079.723061
1.0,70,2080.995433
1.0,61,2081.902348
1.0,66,2083.120821
1.0,58,2084.162752
1.0,52,2085.103276
1.0,55,2085.989307
1.0,65,2086.72936
1.0,84,2087.694528
1.0,68,2088.492889
1.0,57,2089.224597
1.0,56,2089.99066
1.0,58,2090.692028
1.0,124,2092.269902
1.0,56,2093.287151
1.0,57,2094.295835
1.0,63,2095.42018
1.0,66,2096.581006
1.0,69,2097.82655
1.0,65,2098.9842
1.0,66,2100.142326
1.0,57,2101.160568
1.0,56,2102.174129
1.0,49,2103.054272
1.0,79,2104.487554
1.0,55,2105.482082
1.0,64,2106.616101
1.0,57,2107.61153
1.0,65,2108.76882
1.0,68,2109.973054
1.0,67,2111.170272
1.0,66,2137.901353
1.0,67,2139.085747
1.0,69,2140.297997
1.0,72,2141.576535
1.0,92,2143.22737
1.0,79,2144.659123
1.0,74,2145.957298
1.0,62,2147.009525
1.0,71,2148.258238
1.0,57,2149.268299
1.0,80,2150.732171
1.0,67,2151.907998
1.0,72,2153.209237
1.0,77,2154.588228
1.0,65,2155.701995
1.0,54,2156.656178
1.0,67,2157.880385
1.0,70,2159.134526
1.0,52,2160.055532
1.0,74,2161.400847
1.0,78,2162.762691
1.0,63,2163.87066
1.0,60,2164.948956
1.0,82,2166.365877
1.0,60,2167.456881
1.0,57,2168.475405
1.0,112,2170.459902
1.0,107,2172.354868
