#{"t_start": 1765941717.3593721, "env_id": "None"}
r,l,t
1.0,39,2005.97357
1.0,39,2006.969906
1.0,39,2008.279419
1.0,39,2009.35822
1.0,39,2010.620476
1.0,39,2011.688387
1.0,39,2012.93153
1.0,39,2014.073402
1.0,39,2015.129203
1.0,39,2016.259418
1.0,39,2017.279634
1.0,39,2018.687014
1.0,39,2019.850657
1.0,39,2021.251058
1.0,39,2022.088602
1.0,39,2023.564853
1.0,39,2024.759228
1.0,39,2025.938794
1.0,39,2027.029383
1.0,39,2028.181894
1.0,39,2029.636209
1.0,39,2030.828053
1.0,39,2032.07214
1.0,39,2033.154364
1.0,39,2034.329758
1.0,39,2035.76283
1.0,39,2036.927639
1.0,39,2037.742009
1.0,39,2038.408931
1.0,39,2039.168565
1.0,39,2039.838837
1.0,39,2040.610072
1.0,39,2041.272933
1.0,39,2041.963914
1.0,39,2042.749047
1.0,39,2043.453254
1.0,39,2044.492836
1.0,39,2045.542486
1.0,39,2046.866455
1.0,39,2047.832875
1.0,39,2048.787191
1.0,39,2050.116975
1.0,39,2051.159622
1.0,39,2052.403375
1.0,39,2053.394242
1.0,39,2054.706411
1.0,39,2055.702985
1.0,39,2057.035686
1.0,39,2058.009928
1.0,39,2059.164412
1.0,39,2060.331876
1.0,39,2061.499299
1.0,39,2062.660728
1.0,39,2063.796644
1.0,39,2064.947747
1.0,39,2066.122705
1.0,39,2067.163627
1.0,39,2068.484589
1.0,39,2069.56048
1.0,39,2070.834494
1.0,39,2071.898185
1.0,39,2073.158623
1.0,39,2074.220863
1.0,39,2075.482203
1.0,39,2076.560573
1.0,39,2077.680156
1.0,39,2078.914238
1.0,39,2080.022136
1.0,39,2081.357478
1.0,39,2082.445902
1.0,39,2083.721339
1.0,39,2084.876999
1.0,39,2085.932996
1.0,39,2087.136205
1.0,39,2088.235177
1.0,39,2089.448331
1.0,39,2090.553364
1.0,39,2091.820783
1.0,39,2092.883574
