#{"t_start": 1765941717.357403, "env_id": "None"}
r,l,t
1.0,39,1377.798062
1.0,39,1379.112682
1.0,39,1380.250725
1.0,39,1381.230016
1.0,39,1382.553369
1.0,39,1383.540506
1.0,39,1384.812405
1.0,39,1385.832401
1.0,39,1386.910237
1.0,39,1388.099306
1.0,39,1389.327188
1.0,39,1390.411931
1.0,39,1391.408772
1.0,39,1392.728904
1.0,39,1393.730265
1.0,39,1395.051253
1.0,39,1396.107901
1.0,39,1397.376067
1.0,39,1398.470279
1.0,39,1399.586138
1.0,39,1400.887875
1.0,39,1401.897029
1.0,39,1403.216759
1.0,39,1404.229259
1.0,39,1405.544175
1.0,39,1406.615949
1.0,39,1407.883529
1.0,39,1408.954736
1.0,39,1410.053179
1.0,39,1411.358389
1.0,39,1412.350795
1.0,39,1413.664028
1.0,39,1414.665423
1.0,39,1415.995495
1.0,39,1417.140528
1.0,39,1418.195885
1.0,39,1419.502406
1.0,47,1420.969396
1.0,702,1441.733211
1.0,39,1442.937868
1.0,39,1444.255079
1.0,39,1445.262276
1.0,39,1446.229111
1.0,39,1447.547776
1.0,39,1448.536561
1.0,39,1449.846673
1.0,39,1450.845296
1.0,39,1452.178985
1.0,39,1453.176538
1.0,39,1454.502777
1.0,39,1455.470845
1.0,39,1456.606838
1.0,39,1457.878364
1.0,39,1458.997815
1.0,39,1460.310035
1.0,39,1461.3471
1.0,39,1462.644377
1.0,39,1463.653783
1.0,39,1464.753165
1.0,39,1465.967119
1.0,39,1467.156314
1.0,39,1468.467541
1.0,39,1469.504599
1.0,39,1470.844971
1.0,39,1471.828703
1.0,39,1473.164474
1.0,39,1474.1319
1.0,39,1475.268219
1.0,39,1476.431783
1.0,39,1477.573823
1.0,39,1478.85738
1.0,39,1479.960135
1.0,39,1481.154349
1.0,39,1482.264495
1.0,39,1483.322563
1.0,39,1484.599194
1.0,39,1485.587051
1.0,39,1486.891675
1.0,39,1487.915908
1.0,39,1489.216386
1.0,39,1490.273741
1.0,39,1491.552335
1.0,39,1492.70021
1.0,39,1493.754906
1.0,39,1495.043394
1.0,39,1496.07044
1.0,39,1497.371341
1.0,39,1498.451864
1.0,39,1499.720778
1.0,39,1500.778488
1.0,39,1501.908236
1.0,39,1502.982677
1.0,39,1504.007054
1.0,39,1505.311399
1.0,39,1506.465037
1.0,39,1507.631239
1.0,39,1508.774663
1.0,39,1509.938409
1.0,39,1511.082155
1.0,39,1512.128505
1.0,39,1513.310904
1.0,39,1514.426744
1.0,39,1515.740733
1.0,39,1516.770182
