#{"t_start": 1765941717.3577075, "env_id": "None"}
r,l,t
1.0,39,1671.114402
1.0,39,1672.400419
1.0,39,1673.4292
1.0,39,1674.490636
1.0,39,1675.736512
1.0,39,1676.798497
1.0,39,1678.06116
1.0,39,1679.120583
1.0,39,1680.390843
1.0,39,1681.485544
1.0,39,1682.572948
1.0,39,1683.804449
1.0,39,1684.879555
1.0,39,1686.184602
1.0,39,1687.18503
1.0,39,1688.479374
1.0,39,1689.449114
1.0,39,1690.785498
1.0,39,1691.737225
1.0,39,1692.692163
1.0,39,1694.020997
1.0,39,1695.090469
1.0,39,1696.349544
1.0,39,1697.41373
1.0,39,1698.65824
1.0,39,1699.729557
1.0,39,1700.851847
1.0,39,1702.125591
1.0,39,1703.173795
1.0,39,1704.439581
1.0,39,1705.493751
1.0,39,1706.809369
1.0,39,1707.819024
1.0,39,1709.136224
1.0,39,1710.115614
1.0,39,1711.2969
1.0,39,1712.489766
1.0,39,1713.610465
1.0,39,1714.803673
1.0,39,1715.933884
1.0,39,1717.196314
1.0,39,1718.24311
1.0,39,1719.241751
1.0,39,1720.57457
1.0,39,1721.726038
1.0,39,1723.010463
1.0,39,1724.126007
1.0,39,1725.365965
1.0,39,1726.434511
1.0,39,1727.763732
1.0,39,1728.770314
1.0,39,1729.949419
1.0,39,1731.213351
1.0,39,1732.267676
1.0,39,1733.541254
1.0,39,1734.583827
1.0,39,1735.926012
1.0,39,1736.920061
1.0,39,1738.093884
1.0,39,1739.343963
1.0,39,1740.424136
1.0,39,1741.696415
1.0,39,1742.738279
1.0,39,1744.012171
1.0,39,1745.030179
1.0,39,1746.321777
1.0,39,1747.332336
1.0,39,1748.30848
1.0,39,1749.643167
1.0,39,1750.630432
1.0,39,1751.926606
1.0,39,1752.896106
1.0,39,1754.214323
1.0,39,1755.217037
1.0,39,1756.195277
1.0,39,1757.520056
1.0,39,1758.554929
1.0,39,1759.823494
1.0,39,1760.816834
1.0,39,1762.136204
1.0,39,1763.107753
1.0,39,1764.401451
1.0,39,1765.409611
1.0,39,1766.367902
1.0,39,1767.686544
1.0,39,1768.73245
1.0,39,1770.00388
1.0,39,1771.129327
1.0,39,1772.304962
1.0,39,1773.436635
1.0,39,1774.490389
1.0,39,1775.791354
1.0,39,1776.869576
1.0,39,1778.144886
1.0,39,1779.205427
1.0,39,1780.446353
1.0,39,1781.499047
1.0,39,1782.768269
1.0,39,1783.835117
1.0,39,1784.954251
1.0,39,1786.112012
1.0,39,1787.226264
1.0,39,1788.41623
1.0,39,1789.505829
1.0,39,1790.713643
1.0,39,1791.824193
1.0,39,1792.803534
1.0,39,1794.124059
1.0,39,1795.095156
1.0,39,1796.436847
1.0,39,1797.430345
1.0,39,1798.739329
1.0,39,1799.718338
1.0,39,1801.050811
1.0,39,1802.002219
1.0,39,1802.976229
1.0,39,1804.288943
1.0,39,1805.331215
1.0,39,1806.599272
1.0,39,1807.65093
1.0,39,1808.939407
1.0,39,1810.077826
1.0,39,1811.144611
1.0,39,1812.470938
1.0,39,1813.474111
1.0,39,1814.780596
1.0,39,1815.767355
1.0,39,1817.093055
1.0,39,1818.106582
1.0,39,1819.430293
1.0,39,1820.425363
1.0,39,1821.559208
1.0,39,1822.697466
1.0,39,1823.788858
1.0,39,1824.956417
1.0,39,1826.014373
1.0,39,1827.277653
1.0,39,1828.343543
1.0,39,1829.475235
1.0,39,1830.572024
1.0,39,1831.70887
1.0,39,1832.874238
1.0,39,1834.032208
1.0,39,1835.220022
1.0,39,1836.403526
1.0,39,1837.598815
1.0,39,1838.740666
1.0,39,1839.724934
1.0,39,1841.045148
1.0,39,1842.054724
1.0,39,1843.375141
1.0,39,1844.544701
1.0,39,1845.698764
1.0,39,1846.891019
1.0,39,1847.876458
1.0,39,1849.21013
1.0,39,1850.192157
1.0,39,1851.483909
1.0,39,1852.467562
1.0,39,1853.74738
1.0,39,1854.76949
1.0,39,1856.065155
1.0,39,1857.068379
1.0,39,1858.047222
1.0,39,1859.381882
1.0,39,1860.534084
1.0,39,1861.795534
1.0,39,1862.892843
1.0,39,1864.229785
1.0,39,1865.252778
1.0,39,1866.314692
1.0,39,1867.566989
1.0,39,1868.591862
1.0,39,1869.740683
1.0,39,1870.422916
1.0,39,1871.200581
1.0,39,1871.885697
1.0,39,1872.679145
1.0,39,1873.344883
1.0,39,1874.013528
1.0,39,1874.77639
1.0,39,1875.443413
1.0,39,1876.209496
1.0,39,1876.882459
1.0,39,1877.650757
1.0,39,1878.319659
1.0,39,1878.991688
1.0,39,1879.755527
1.0,39,1880.423071
1.0,39,1881.183219
1.0,39,1881.853738
1.0,39,1882.613251
1.0,39,1883.274179
1.0,39,1884.033148
1.0,39,1884.670476
1.0,39,1885.308839
1.0,39,1886.058028
1.0,39,1886.698813
1.0,39,1887.433359
1.0,39,1888.078426
1.0,39,1888.812994
1.0,39,1889.453466
1.0,39,1890.202879
1.0,39,1891.000636
1.0,39,1891.675055
1.0,39,1892.410953
1.0,39,1893.060462
1.0,39,1893.794713
1.0,39,1894.503201
1.0,39,1895.320144
1.0,39,1895.998466
1.0,39,1896.6605
1.0,39,1897.389584
1.0,39,1898.026019
1.0,39,1898.803904
1.0,39,1899.539719
1.0,39,1900.322602
1.0,39,1900.988561
1.0,39,1901.631608
1.0,39,1902.359342
1.0,39,1903.009723
1.0,39,1903.856033
1.0,39,1904.539821
1.0,39,1905.33367
1.0,39,1905.993851
1.0,39,1906.732091
1.0,53,1907.625553
1.0,63,1908.720215
1.0,45,1909.520114
1.0,39,1910.156398
1.0,39,1910.804851
1.0,39,1911.554913
1.0,39,1912.199893
1.0,39,1912.952394
1.0,39,1913.660656
1.0,39,1914.505066
1.0,39,1915.175641
1.0,39,1915.943626
1.0,39,1916.606908
1.0,39,1917.27458
1.0,39,1918.036029
1.0,39,1918.698805
1.0,39,1919.460191
1.0,39,1920.120872
1.0,39,1920.909347
1.0,39,1921.590913
1.0,39,1922.555678
1.0,39,1923.816328
1.0,39,1924.926714
1.0,39,1926.01129
1.0,39,1927.133868
1.0,39,1928.277909
1.0,39,1929.415132
1.0,39,1930.578592
1.0,39,1931.743917
1.0,39,1932.444131
1.0,39,1933.217042
1.0,39,1933.892251
1.0,39,1934.670844
1.0,39,1935.344044
1.0,39,1936.123151
1.0,39,1936.798205
1.0,39,1937.471686
1.0,39,1938.229514
1.0,39,1938.901135
1.0,39,1939.661573
1.0,39,1940.325781
1.0,39,1941.084025
1.0,39,1941.746585
1.0,39,1942.534048
1.0,39,1943.221778
1.0,39,1943.907533
1.0,39,1944.69086
1.0,39,1945.3625
1.0,39,1946.151133
1.0,39,1946.824912
1.0,39,1947.599697
1.0,39,1948.271026
1.0,39,1948.940032
1.0,39,1949.714118
1.0,39,1950.388825
1.0,39,1951.164232
1.0,39,1951.836962
1.0,39,1952.603042
1.0,39,1953.270413
1.0,39,1954.042157
1.0,39,1954.718917
1.0,39,1955.385399
1.0,39,1956.156288
1.0,39,1956.823157
1.0,39,1957.583012
1.0,39,1958.247411
1.0,39,1959.005129
1.0,39,1959.676547
1.0,39,1960.338685
1.0,39,1961.099718
1.0,39,1961.767298
1.0,39,1962.557173
1.0,39,1963.246056
1.0,39,1964.023345
1.0,39,1964.700299
1.0,39,1965.471506
1.0,39,1966.151641
1.0,39,1966.82321
1.0,39,1967.593382
1.0,39,1968.261139
1.0,39,1969.035873
1.0,39,1969.710748
1.0,39,1970.487106
1.0,39,1971.155818
1.0,39,1971.825296
1.0,41,1972.612127
1.0,39,1973.282731
1.0,39,1974.099929
1.0,39,1975.230202
1.0,39,1976.486073
1.0,39,1977.53695
1.0,39,1978.818779
1.0,39,1979.825592
1.0,39,1981.129378
1.0,39,1982.193994
1.0,39,1983.305773
1.0,39,1984.571095
1.0,39,1985.633268
1.0,39,1986.957292
1.0,39,1988.03546
1.0,39,1989.284199
1.0,39,1990.342732
1.0,39,1991.469649
1.0,39,1992.677632
1.0,39,1993.749047
1.0,39,1994.994486
1.0,39,1996.032661
1.0,39,1997.314247
1.0,39,1998.320415
1.0,39,1999.649879
1.0,39,2000.619283
1.0,39,2001.757483
1.0,39,2003.000941
1.0,39,2004.132336
1.0,39,2005.440159
1.0,39,2006.466777
