#{"t_start": 1765941717.3589003, "env_id": "None"}
r,l,t
1.0,39,894.202657
1.0,39,895.38837
1.0,39,896.582765
1.0,39,897.688255
1.0,39,899.003452
1.0,39,900.01286
1.0,39,901.101576
1.0,39,902.26786
1.0,39,903.326067
1.0,39,904.576316
1.0,39,905.650786
1.0,39,906.8969
1.0,39,907.953506
1.0,39,909.071184
1.0,39,910.160618
1.0,39,911.304138
1.0,39,912.451873
1.0,39,913.543254
1.0,39,914.729333
1.0,39,915.780817
1.0,39,917.059522
1.0,39,918.216251
1.0,39,919.250669
1.0,39,920.40691
1.0,39,921.509456
1.0,39,922.708386
1.0,39,923.800118
1.0,39,924.6975
1.0,39,925.890675
1.0,39,927.069653
1.0,39,928.446913
1.0,39,929.579074
1.0,39,930.733567
1.0,39,931.91532
1.0,39,933.317057
1.0,39,934.503761
1.0,39,935.569339
1.0,39,936.698391
1.0,39,937.870787
1.0,39,939.232364
1.0,39,940.232555
1.0,39,941.463682
1.0,39,942.652712
1.0,39,944.015675
1.0,39,945.178774
1.0,39,945.878713
1.0,39,946.649949
1.0,39,947.325684
1.0,39,948.091436
1.0,39,948.753446
1.0,39,949.527542
1.0,39,950.192158
1.0,39,950.974504
1.0,39,951.714959
1.0,39,952.811551
1.0,39,954.088907
1.0,39,955.114578
1.0,39,956.27843
1.0,39,957.381792
1.0,39,958.603599
1.0,39,959.708206
1.0,39,960.700264
1.0,39,962.028189
1.0,39,963.095042
1.0,39,964.428519
1.0,39,965.545784
1.0,39,966.872311
1.0,39,967.874605
1.0,39,969.044496
1.0,39,970.155975
1.0,39,971.160589
1.0,39,972.463389
1.0,39,973.500146
1.0,39,974.769976
1.0,39,975.913889
1.0,39,977.078427
1.0,39,978.253404
1.0,39,979.25553
1.0,39,980.577701
1.0,39,981.572103
1.0,39,982.841806
1.0,39,983.883467
1.0,39,985.201498
1.0,39,986.194078
1.0,39,987.517023
1.0,39,988.462928
1.0,39,989.438617
1.0,39,990.740661
1.0,39,991.753285
1.0,39,993.051748
1.0,39,994.047673
1.0,39,995.365492
1.0,39,996.331148
1.0,39,997.370113
1.0,39,998.63387
1.0,39,999.776626
1.0,39,1000.956525
1.0,39,1002.097697
1.0,39,1003.262866
1.0,39,1004.399384
1.0,39,1005.553109
1.0,39,1006.708911
1.0,39,1007.778533
1.0,39,1009.086844
1.0,39,1010.093577
1.0,39,1011.390428
1.0,39,1012.39259
1.0,39,1013.702533
1.0,39,1014.673537
1.0,39,1015.801594
1.0,39,1017.068182
1.0,39,1018.180826
1.0,39,1019.480007
1.0,39,1020.497613
1.0,39,1021.653943
1.0,39,1022.802477
1.0,39,1023.978802
1.0,39,1025.078818
1.0,39,1026.08727
1.0,39,1027.444301
1.0,39,1028.507717
1.0,39,1029.765343
1.0,39,1030.811096
1.0,39,1032.098964
1.0,39,1033.163898
1.0,39,1034.287634
1.0,39,1035.558962
1.0,45,1036.829856
1.0,140,1040.878449
1.0,77,1043.145544
1.0,56,1044.613878
1.0,39,1045.572098
1.0,39,1046.693088
1.0,55,1048.317501
1.0,39,1049.532816
1.0,39,1050.631915
1.0,39,1051.628348
1.0,39,1052.946707
1.0,39,1053.978245
1.0,39,1055.249344
1.0,39,1056.32076
1.0,39,1057.575071
1.0,39,1058.611496
1.0,39,1059.746727
1.0,39,1060.845841
1.0,39,1061.985027
1.0,39,1063.135484
1.0,39,1064.225153
1.0,39,1065.41628
1.0,39,1066.508965
1.0,39,1067.687777
1.0,39,1068.769563
1.0,39,1069.881216
1.0,39,1071.107222
1.0,39,1072.194005
1.0,39,1073.467856
1.0,39,1074.498258
1.0,39,1075.8026
1.0,39,1076.884871
1.0,39,1078.021373
1.0,39,1079.257947
1.0,39,1080.329661
1.0,39,1081.627225
1.0,39,1082.628158
1.0,39,1083.931043
1.0,39,1085.014139
1.0,39,1086.233903
1.0,39,1087.413672
1.0,39,1088.428283
1.0,39,1089.746813
1.0,39,1090.79354
1.0,39,1092.048978
1.0,39,1093.101378
1.0,39,1094.369045
1.0,39,1095.350636
1.0,39,1096.495137
1.0,39,1097.646515
1.0,39,1098.685568
1.0,39,1099.939219
1.0,39,1100.997767
1.0,39,1102.255354
1.0,39,1103.408231
1.0,39,1104.589567
1.0,39,1105.776174
1.0,39,1106.824549
1.0,39,1108.095126
1.0,39,1109.134419
1.0,39,1110.39249
1.0,39,1111.556753
1.0,39,1112.726065
1.0,39,1113.922447
1.0,39,1114.896318
1.0,39,1116.24301
1.0,39,1117.387408
1.0,39,1118.525569
1.0,39,1119.578969
1.0,39,1120.828468
1.0,39,1121.991929
1.0,39,1123.258826
1.0,39,1124.382503
1.0,39,1125.36745
1.0,39,1126.690914
1.0,39,1127.674849
1.0,39,1128.988013
1.0,39,1129.976768
1.0,39,1131.299225
1.0,39,1132.377953
1.0,39,1133.496416
1.0,39,1134.601034
1.0,39,1135.781631
1.0,39,1136.904463
1.0,39,1138.078595
1.0,39,1139.170216
1.0,39,1140.306152
1.0,1168,1174.388403
1.0,85,1176.820945
1.0,58,1178.647893
1.0,39,1179.636971
1.0,39,1180.956948
1.0,39,1181.937876
1.0,39,1183.149275
1.0,39,1184.234359
1.0,39,1185.554798
1.0,39,1186.568227
1.0,40,1187.910047
1.0,39,1188.901356
1.0,39,1190.033229
1.0,39,1191.163914
1.0,39,1192.227007
1.0,40,1193.507831
1.0,39,1194.541264
1.0,40,1195.827533
1.0,39,1196.909806
1.0,39,1198.234252
1.0,39,1199.35658
1.0,39,1200.528285
1.0,39,1201.6404
1.0,39,1202.635744
1.0,39,1203.930661
1.0,39,1204.908004
1.0,39,1206.232335
1.0,39,1207.220851
1.0,39,1208.536823
1.0,39,1209.496852
1.0,39,1210.558605
1.0,39,1211.79653
1.0,39,1212.78581
1.0,39,1214.096264
1.0,39,1215.115952
1.0,39,1216.430442
1.0,39,1217.523883
1.0,39,1218.791589
1.0,39,1219.762462
1.0,39,1220.954076
1.0,39,1222.155027
1.0,39,1223.282951
1.0,39,1224.58029
1.0,39,1225.624776
1.0,43,1226.953831
1.0,40,1228.032581
1.0,45,1229.474489
1.0,50,1230.901635
1.0,51,1232.330635
1.0,41,1233.697575
1.0,61,1235.518679
1.0,43,1236.740341
1.0,39,1237.883588
1.0,40,1238.948627
1.0,39,1240.028315
1.0,39,1241.166812
1.0,39,1242.436969
1.0,39,1243.539038
1.0,39,1244.733496
1.0,43,1245.927061
1.0,39,1247.121298
1.0,44,1248.461868
1.0,39,1249.603001
1.0,43,1250.858392
1.0,39,1251.980921
1.0,40,1253.155628
1.0,40,1254.346783
1.0,40,1255.46664
1.0,39,1256.462556
1.0,39,1257.484076
1.0,43,1258.955797
1.0,39,1260.338945
1.0,39,1261.477817
1.0,39,1262.297462
1.0,39,1263.71337
1.0,41,1264.91405
1.0,45,1266.400376
1.0,41,1267.505384
1.0,40,1268.71258
1.0,39,1270.135291
1.0,41,1271.349777
1.0,39,1272.470341
1.0,39,1273.607529
1.0,39,1275.039906
1.0,40,1276.196852
1.0,39,1277.442832
1.0,39,1278.109904
1.0,39,1278.780043
1.0,39,1279.547725
1.0,39,1280.208741
1.0,39,1280.99098
1.0,39,1281.65643
1.0,39,1282.409896
1.0,39,1283.10739
1.0,39,1284.07952
1.0,39,1285.24116
1.0,39,1286.238772
1.0,39,1287.543296
1.0,39,1288.628838
1.0,39,1289.895607
1.0,39,1290.958531
1.0,39,1292.211107
1.0,39,1293.18306
1.0,39,1294.315492
1.0,39,1295.590797
1.0,39,1296.716245
1.0,39,1297.921751
1.0,39,1299.039474
1.0,39,1300.114576
1.0,39,1301.252665
1.0,39,1302.424652
1.0,39,1303.563082
1.0,39,1304.615187
1.0,39,1305.85544
1.0,39,1306.904147
1.0,39,1308.171937
1.0,39,1309.193048
1.0,39,1310.472453
1.0,39,1311.512984
1.0,39,1312.610091
1.0,39,1313.876801
1.0,39,1315.03943
1.0,39,1316.332755
1.0,39,1317.418892
1.0,39,1318.677939
1.0,39,1319.686748
1.0,39,1321.028318
1.0,39,1322.057632
1.0,39,1323.007818
1.0,39,1324.322077
1.0,39,1325.346107
1.0,39,1326.66641
1.0,39,1327.655895
1.0,39,1328.968672
1.0,39,1329.965494
1.0,39,1331.111717
1.0,39,1332.312542
1.0,39,1333.418722
1.0,39,1334.716645
1.0,39,1335.776174
1.0,39,1337.052622
1.0,39,1338.098839
1.0,39,1339.442602
1.0,39,1340.44238
1.0,39,1341.61237
1.0,39,1342.911247
1.0,39,1343.942593
1.0,39,1345.110235
1.0,39,1346.257335
1.0,39,1347.420497
1.0,39,1348.540162
1.0,39,1349.523424
1.0,39,1350.823431
1.0,39,1351.806768
1.0,39,1353.054538
1.0,39,1354.113985
1.0,39,1355.393414
1.0,39,1356.402094
1.0,39,1357.619426
1.0,39,1358.702832
1.0,39,1359.693897
1.0,39,1361.013328
1.0,39,1362.009197
1.0,39,1363.319432
1.0,39,1364.300929
1.0,39,1365.596996
1.0,39,1366.613277
1.0,39,1367.647762
1.0,39,1368.91703
1.0,39,1369.898663
1.0,39,1371.197766
1.0,39,1372.18918
1.0,39,1373.499833
1.0,39,1374.51395
1.0,39,1375.827397
1.0,39,1376.791322
1.0,39,1377.889624
1.0,39,1379.198904
1.0,39,1380.330734
1.0,39,1381.531301
1.0,39,1382.637373
1.0,39,1383.727522
1.0,39,1384.873918
1.0,39,1385.920159
1.0,39,1386.999625
1.0,39,1388.188414
1.0,39,1389.413404
1.0,39,1390.496131
1.0,39,1391.716735
1.0,39,1392.821666
1.0,39,1394.000766
1.0,39,1395.138521
1.0,39,1396.175793
1.0,39,1397.455422
1.0,39,1398.537584
1.0,39,1399.793656
1.0,39,1400.97809
1.0,39,1402.182674
1.0,39,1403.317126
1.0,39,1404.289676
1.0,39,1405.61339
1.0,39,1406.680258
1.0,39,1407.950462
1.0,39,1409.012837
1.0,39,1410.254746
1.0,39,1411.448848
1.0,39,1412.553577
1.0,39,1413.748313
1.0,39,1414.733713
1.0,39,1416.083358
1.0,39,1417.237876
1.0,39,1418.398965
1.0,39,1419.594246
1.0,645,1438.7354
1.0,105,1441.848789
1.0,39,1443.050208
1.0,39,1444.333572
1.0,39,1445.372175
1.0,39,1446.464233
1.0,39,1447.664244
1.0,39,1448.847799
1.0,39,1449.95353
1.0,39,1451.140121
1.0,39,1452.288907
1.0,39,1453.27011
1.0,39,1454.591329
1.0,39,1455.578305
1.0,39,1456.892932
1.0,39,1457.96578
1.0,39,1459.240665
1.0,39,1460.400079
1.0,39,1461.447137
1.0,39,1462.72104
1.0,39,1463.761712
1.0,39,1465.068341
1.0,39,1466.076546
1.0,39,1467.387286
1.0,39,1468.55196
1.0,39,1469.784815
1.0,39,1470.948841
1.0,39,1471.924159
1.0,39,1473.250194
1.0,39,1474.243336
1.0,39,1475.545979
1.0,39,1476.540366
1.0,39,1477.86806
1.0,39,1478.954656
1.0,39,1480.070558
1.0,39,1481.260214
1.0,39,1482.375661
1.0,39,1483.686049
1.0,39,1484.71589
1.0,39,1485.898839
1.0,39,1487.003402
1.0,39,1488.262571
1.0,39,1489.333843
1.0,39,1490.363843
1.0,39,1491.658508
1.0,39,1492.811134
1.0,39,1493.981775
1.0,39,1495.155226
1.0,39,1496.466323
1.0,39,1497.487053
1.0,39,1498.559292
1.0,39,1499.829677
1.0,39,1500.85677
1.0,39,1502.11975
1.0,39,1503.097573
1.0,39,1504.374079
1.0,39,1505.42303
1.0,39,1506.754441
1.0,39,1507.749412
1.0,39,1508.885278
1.0,39,1510.048352
1.0,39,1511.194054
1.0,39,1512.332941
1.0,39,1513.397243
1.0,39,1514.662024
1.0,39,1515.83235
1.0,39,1516.869675
1.0,39,1518.126835
1.0,39,1519.179166
1.0,39,1520.444356
1.0,39,1521.490569
1.0,39,1522.75501
1.0,39,1523.778448
1.0,39,1525.096552
1.0,39,1526.081673
1.0,39,1527.225327
1.0,39,1528.393581
1.0,39,1529.539385
1.0,39,1530.818371
1.0,39,1531.934362
1.0,39,1533.005057
1.0,39,1534.15576
1.0,39,1535.182968
1.0,39,1536.4088
1.0,39,1537.487778
1.0,39,1538.763957
1.0,39,1539.812421
1.0,39,1541.085866
1.0,39,1542.11488
1.0,39,1543.397667
1.0,39,1544.424894
1.0,39,1545.453938
1.0,39,1546.736506
1.0,247,1553.947581
1.0,147,1558.262238
1.0,142,1562.286391
1.0,39,1563.567483
1.0,39,1564.604185
1.0,59,1566.368577
1.0,59,1568.197459
1.0,45,1569.341304
1.0,39,1570.621926
1.0,39,1571.659892
1.0,39,1572.925959
1.0,39,1573.98491
1.0,39,1575.259431
1.0,39,1576.236329
1.0,39,1577.412157
1.0,39,1578.621632
1.0,39,1579.749252
1.0,39,1580.992739
1.0,39,1582.068832
1.0,39,1583.353832
1.0,39,1584.374251
1.0,39,1585.659136
1.0,39,1586.675955
1.0,39,1587.686451
1.0,39,1588.950615
1.0,39,1589.759311
1.0,39,1591.220877
1.0,39,1592.399841
1.0,39,1593.751997
1.0,39,1594.638026
1.0,39,1595.759055
1.0,39,1597.153019
1.0,39,1598.249295
1.0,39,1599.644105
1.0,39,1600.565985
1.0,39,1601.961247
1.0,39,1603.110805
1.0,39,1604.564367
1.0,39,1605.430368
1.0,39,1606.569598
1.0,39,1607.954058
1.0,39,1609.146532
1.0,39,1610.395986
1.0,39,1611.040729
1.0,39,1611.780668
1.0,39,1612.434383
1.0,39,1613.137363
1.0,39,1613.9823
1.0,39,1614.682068
1.0,39,1615.44101
1.0,39,1616.103773
1.0,39,1617.165297
1.0,39,1618.211263
1.0,39,1619.481519
1.0,39,1620.49453
1.0,39,1621.493906
1.0,39,1622.756333
1.0,39,1623.782903
1.0,39,1625.094528
1.0,39,1626.100847
1.0,39,1627.419849
1.0,39,1628.375569
1.0,39,1629.47266
1.0,39,1630.672947
1.0,39,1631.812987
1.0,39,1633.078429
1.0,39,1634.183331
1.0,39,1635.374375
1.0,39,1636.480423
1.0,39,1637.679543
1.0,39,1638.781816
1.0,39,1639.774722
1.0,39,1641.081326
1.0,39,1642.163016
1.0,39,1643.429073
1.0,39,1644.477112
1.0,39,1645.7384
1.0,39,1646.676067
1.0,39,1647.722023
1.0,39,1648.98898
1.0,39,1650.119313
1.0,39,1651.300333
1.0,39,1652.481086
1.0,39,1653.7706
1.0,39,1654.787376
1.0,39,1656.113114
1.0,39,1657.094934
1.0,39,1658.280543
1.0,39,1659.577013
1.0,39,1660.624675
1.0,39,1661.893342
1.0,39,1662.904015
1.0,39,1664.131383
1.0,39,1665.184789
1.0,39,1666.148403
1.0,39,1667.471759
1.0,39,1668.457446
1.0,39,1669.615634
1.0,39,1670.724034
1.0,39,1671.923776
1.0,39,1673.029138
1.0,39,1674.248201
1.0,39,1675.360712
1.0,39,1676.342993
1.0,39,1677.658915
1.0,39,1678.683248
1.0,39,1680.000326
1.0,39,1681.007023
1.0,39,1682.319774
1.0,39,1683.294766
1.0,39,1684.472899
1.0,39,1685.756598
1.0,39,1686.801287
1.0,39,1688.089651
1.0,39,1689.06351
1.0,39,1690.359255
1.0,39,1691.369094
1.0,39,1692.43279
1.0,39,1693.57766
1.0,39,1694.651405
1.0,39,1695.9704
1.0,39,1696.964761
1.0,39,1698.266704
1.0,39,1699.24977
1.0,39,1700.602449
1.0,39,1701.61094
1.0,39,1702.77675
1.0,39,1703.96691
1.0,39,1705.086028
1.0,39,1706.37548
1.0,39,1707.42524
1.0,39,1708.708313
1.0,39,1709.724947
1.0,39,1711.047278
1.0,39,1712.01181
1.0,39,1713.177801
1.0,39,1714.33221
1.0,39,1715.487004
1.0,39,1716.651587
1.0,39,1717.848324
1.0,39,1719.015878
1.0,39,1720.157239
1.0,39,1721.238817
1.0,39,1722.52983
1.0,39,1723.686011
1.0,39,1724.865507
1.0,39,1726.043428
1.0,39,1727.27748
1.0,39,1728.371418
1.0,39,1729.694365
1.0,39,1730.686151
1.0,39,1731.885077
1.0,39,1733.053946
1.0,39,1734.203325
1.0,39,1735.492093
1.0,39,1736.526098
1.0,39,1737.837383
1.0,39,1738.850814
1.0,39,1740.025237
1.0,39,1741.219023
1.0,39,1742.342171
1.0,39,1743.533532
1.0,39,1744.63715
1.0,39,1745.837693
1.0,39,1746.951337
1.0,39,1748.039591
1.0,39,1749.195613
1.0,39,1750.248571
1.0,39,1751.453175
1.0,39,1752.538102
1.0,39,1753.718861
1.0,39,1754.847081
1.0,39,1755.933669
1.0,39,1757.129345
1.0,39,1758.119234
1.0,39,1759.439638
1.0,39,1760.421095
1.0,39,1761.708686
1.0,39,1762.734263
1.0,39,1763.926313
1.0,39,1765.019994
1.0,39,1766.109124
1.0,39,1767.290387
1.0,39,1768.295001
1.0,39,1769.602628
1.0,39,1770.628679
1.0,39,1771.924926
1.0,39,1772.965358
1.0,39,1774.223004
1.0,39,1775.307137
1.0,39,1776.424908
1.0,39,1777.751475
1.0,39,1778.755651
1.0,39,1780.060419
1.0,39,1781.059126
1.0,39,1782.38075
1.0,39,1783.373144
1.0,39,1784.697776
1.0,39,1785.654344
1.0,39,1786.791004
1.0,39,1787.949346
1.0,39,1789.079531
1.0,39,1790.248582
1.0,39,1791.383885
1.0,39,1792.54541
1.0,39,1793.674834
1.0,39,1794.722117
1.0,39,1795.997047
1.0,39,1797.049947
1.0,39,1798.292854
1.0,39,1799.347724
1.0,39,1800.621829
1.0,39,1801.631011
1.0,39,1802.70971
1.0,39,1803.904813
1.0,39,1804.896437
1.0,39,1806.221723
1.0,39,1807.218582
1.0,39,1808.541941
1.0,39,1809.612106
1.0,39,1810.883912
1.0,39,1812.041282
1.0,39,1813.094589
1.0,39,1814.390246
1.0,39,1815.374121
1.0,39,1816.663325
1.0,39,1817.711178
1.0,39,1819.004162
1.0,39,1820.031404
1.0,39,1821.326268
1.0,39,1822.328087
1.0,39,1823.295706
1.0,39,1824.586374
1.0,39,1825.573699
1.0,39,1826.884978
1.0,39,1827.885549
1.0,39,1829.218893
1.0,39,1830.18303
1.0,39,1831.245008
1.0,39,1832.485199
1.0,39,1833.530172
1.0,39,1834.81246
1.0,39,1835.947961
1.0,39,1837.124322
1.0,39,1838.28216
1.0,39,1839.456047
1.0,39,1840.610979
1.0,39,1841.663357
1.0,39,1842.979073
1.0,39,1844.048007
1.0,39,1845.308049
1.0,39,1846.401414
1.0,39,1847.604827
1.0,39,1848.757911
1.0,39,1849.816364
1.0,39,1851.030241
1.0,39,1852.089854
1.0,39,1853.259265
1.0,39,1854.371949
1.0,39,1855.597559
1.0,39,1856.689996
1.0,39,1857.780199
1.0,39,1858.97651
1.0,39,1860.041373
1.0,39,1861.327942
1.0,39,1862.465642
1.0,39,1863.741647
1.0,39,1864.850036
1.0,39,1866.083618
1.0,39,1867.170802
1.0,39,1868.152975
1.0,39,1869.457381
1.0,39,1870.149205
1.0,39,1870.935651
1.0,39,1871.613109
1.0,39,1872.409516
1.0,39,1873.079045
1.0,39,1873.839575
1.0,39,1874.510433
1.0,39,1875.179429
1.0,39,1875.944293
1.0,39,1876.61926
1.0,39,1877.383097
1.0,39,1878.052457
1.0,39,1878.815118
1.0,39,1879.486258
1.0,39,1880.158798
1.0,39,1880.919964
1.0,39,1881.590231
1.0,39,1882.353106
1.0,39,1883.01409
1.0,39,1883.771879
1.0,39,1884.416654
1.0,39,1885.147672
1.0,39,1885.802489
1.0,39,1886.444763
1.0,39,1887.177727
1.0,39,1887.823603
1.0,39,1888.558283
1.0,39,1889.199314
1.0,39,1890.012975
1.0,39,1890.734364
1.0,39,1891.405585
1.0,39,1892.157986
1.0,39,1892.803297
1.0,39,1893.539547
1.0,39,1894.207596
1.0,39,1895.046571
1.0,39,1895.732052
1.0,39,1896.500783
1.0,39,1897.137737
1.0,39,1897.77226
1.0,39,1898.509935
1.0,39,1899.255746
1.0,39,1900.051592
1.0,39,1900.733266
1.0,39,1901.471677
1.0,39,1902.107117
1.0,39,1902.74293
1.0,39,1903.563879
1.0,39,1904.270071
1.0,39,1905.063275
1.0,39,1905.730378
1.0,39,1906.477941
1.0,39,1907.122473
1.0,53,1908.009698
1.0,47,1908.829464
1.0,45,1909.628137
1.0,39,1910.364449
1.0,39,1911.012112
1.0,39,1911.662025
1.0,39,1912.409625
1.0,39,1913.062013
1.0,39,1913.907404
1.0,39,1914.623253
1.0,39,1915.38844
1.0,39,1916.053516
1.0,39,1916.813949
1.0,39,1917.484445
1.0,39,1918.148301
1.0,39,1918.909795
1.0,39,1919.573908
1.0,39,1920.331254
1.0,39,1921.026232
1.0,39,1921.807895
1.0,39,1922.911878
1.0,39,1923.96317
1.0,39,1925.204709
1.0,39,1926.179621
1.0,39,1927.47296
1.0,39,1928.463804
1.0,39,1929.776506
1.0,39,1930.774333
1.0,39,1931.969425
1.0,39,1932.661537
1.0,39,1933.32982
1.0,39,1934.105121
1.0,39,1934.789774
1.0,39,1935.55837
1.0,39,1936.235048
1.0,39,1937.013118
1.0,39,1937.680451
1.0,39,1938.345413
1.0,39,1939.11341
1.0,39,1939.779392
1.0,39,1940.536241
1.0,39,1941.195969
1.0,39,1941.955932
1.0,39,1942.64867
1.0,39,1943.446136
1.0,39,1944.13432
1.0,39,1944.807816
1.0,39,1945.582862
1.0,39,1946.260792
1.0,39,1947.034129
1.0,39,1947.71562
1.0,39,1948.485075
1.0,39,1949.16061
1.0,39,1949.832309
1.0,51,1950.848905
1.0,39,1951.519759
1.0,39,1952.288116
1.0,39,1952.958678
1.0,39,1953.626546
1.0,39,1954.399062
1.0,39,1955.071136
1.0,39,1955.845709
1.0,39,1956.508214
1.0,39,1957.269641
1.0,39,1957.93168
1.0,39,1958.597892
1.0,39,1959.361835
1.0,39,1960.029401
1.0,39,1960.788247
1.0,39,1961.45508
1.0,39,1962.234267
1.0,39,1962.918957
1.0,39,1963.70483
1.0,39,1964.383836
1.0,39,1965.053467
1.0,39,1965.836928
1.0,39,1966.507671
1.0,39,1967.276822
1.0,39,1967.945467
1.0,39,1968.711378
1.0,39,1969.394568
1.0,39,1970.069822
1.0,39,1970.841583
1.0,39,1971.510412
1.0,39,1972.275595
1.0,39,1972.941332
1.0,39,1973.75104
1.0,39,1974.696901
1.0,39,1975.838632
1.0,39,1977.022897
1.0,39,1978.000605
1.0,39,1979.311497
1.0,39,1980.423146
1.0,39,1981.613755
1.0,39,1982.742426
1.0,39,1983.990412
1.0,39,1985.112166
1.0,39,1986.144167
1.0,39,1987.469517
1.0,39,1988.618405
1.0,39,1989.771825
1.0,39,1990.912741
1.0,39,1992.063146
1.0,39,1993.240376
1.0,39,1994.411811
1.0,39,1995.519169
1.0,39,1996.508061
1.0,39,1997.80501
1.0,39,1998.82031
1.0,39,2000.111906
1.0,39,2001.157742
1.0,39,2002.425022
1.0,39,2003.560535
1.0,39,2004.637887
1.0,39,2005.946709
1.0,39,2006.953582
1.0,39,2008.262911
1.0,39,2009.341323
1.0,39,2010.603851
1.0,39,2011.671938
1.0,39,2012.916216
1.0,39,2014.056936
1.0,39,2015.110917
